Date,Lo20,Qnt2,Qnt3,Qnt4,Hi20,Lo10,Dec2,Dec3,Dec4,Dec5,Dec6,Dec7,Dec8,Dec9,Hi10,Spread
1970-09-01,0.1358,0.1003,0.1084,0.121,0.17739999999999997,0.1525,0.1103,0.1,0.1007,0.0971,0.1188,0.1247,0.1174,0.1474,0.2007,0.04819999999999999
1970-10-01,-0.056100000000000004,-0.042800000000000005,-0.0507,-0.0604,-0.08960000000000001,-0.0647,-0.0429,-0.0292,-0.0553,-0.0466,-0.0545,-0.061900000000000004,-0.059000000000000004,-0.0808,-0.0965,-0.03180000000000001
1970-11-01,-0.004699999999999999,0.0208,0.0168,0.0036,-0.015600000000000001,-0.0161,0.0128,0.0179,0.023399999999999997,0.0171,0.0165,-0.005699999999999999,0.0126,-0.0045000000000000005,-0.024300000000000002,-0.008200000000000002
1970-12-01,0.08410000000000001,0.0842,0.08650000000000001,0.0973,0.0857,0.08220000000000001,0.08710000000000001,0.08470000000000001,0.0837,0.0843,0.0886,0.0925,0.102,0.09140000000000001,0.08130000000000001,-0.000899999999999998
1971-01-01,0.1664,0.1103,0.1165,0.1192,0.1623,0.17679999999999998,0.1506,0.1133,0.1076,0.13140000000000002,0.10300000000000001,0.1192,0.1193,0.14150000000000001,0.17850000000000002,0.0017000000000000348
1971-02-01,0.0546,0.0414,0.0437,0.0444,0.0553,0.0633,0.041299999999999996,0.0409,0.0418,0.04190000000000001,0.0454,0.0417,0.046900000000000004,0.0508,0.0587,-0.004599999999999993
1971-03-01,0.0649,0.0524,0.0547,0.0548,0.0679,0.0668,0.062,0.0507,0.054000000000000006,0.0481,0.060599999999999994,0.0447,0.0647,0.07339999999999999,0.0637,-0.0030999999999999917
1971-04-01,0.026699999999999998,0.0268,0.0359,0.0455,0.0258,0.0248,0.0297,0.0418,0.0131,0.050300000000000004,0.0229,0.0493,0.0417,0.0273,0.024700000000000003,-9.999999999999593e-05
1971-05-01,-0.055099999999999996,-0.0431,-0.0387,-0.043,-0.062,-0.059699999999999996,-0.048,-0.035699999999999996,-0.049800000000000004,-0.038900000000000004,-0.0385,-0.0363,-0.049699999999999994,-0.0583,-0.06480000000000001,-0.005100000000000014
1971-06-01,-0.0219,-0.0138,-0.0134,-0.018799999999999997,-0.0215,-0.0231,-0.0202,-0.0042,-0.0225,-0.0128,-0.013999999999999999,-0.0128,-0.0246,-0.021,-0.0219,0.0011999999999999997
1971-07-01,-0.0629,-0.0466,-0.0519,-0.061200000000000004,-0.0732,-0.06849999999999999,-0.0565,-0.0506,-0.0425,-0.051699999999999996,-0.052199999999999996,-0.062400000000000004,-0.06,-0.0661,-0.0789,-0.010400000000000006
1971-08-01,0.0418,0.044000000000000004,0.049699999999999994,0.0562,0.0519,0.0434,0.04,0.0398,0.0482,0.042699999999999995,0.056900000000000006,0.0562,0.0562,0.06309999999999999,0.043,-0.0004000000000000045
1971-09-01,-0.009899999999999999,-0.001,-0.004699999999999999,-0.0004,0.0027,-0.0067,-0.013500000000000002,-0.0087,0.0069,-0.0036,-0.0059,-0.0036,0.0028000000000000004,0.0036,0.002,0.0087
1971-10-01,-0.0661,-0.0601,-0.0666,-0.0593,-0.0661,-0.0695,-0.0622,-0.0565,-0.0637,-0.0646,-0.0687,-0.0581,-0.060700000000000004,-0.0669,-0.0655,0.0040000000000000036
1971-11-01,-0.0434,-0.0265,-0.0229,-0.0278,-0.041299999999999996,-0.0414,-0.0458,-0.032400000000000005,-0.0206,-0.021,-0.0248,-0.021400000000000002,-0.0345,-0.0387,-0.0433,-0.001899999999999999
1971-12-01,0.1353,0.11599999999999999,0.1127,0.12560000000000002,0.1338,0.1377,0.1326,0.11470000000000001,0.11720000000000001,0.1166,0.10880000000000001,0.1184,0.1329,0.1246,0.1412,0.003500000000000003
1972-01-01,0.13720000000000002,0.0907,0.0928,0.08439999999999999,0.1152,0.13570000000000002,0.1389,0.0992,0.08199999999999999,0.0892,0.0964,0.0942,0.07429999999999999,0.1131,0.11689999999999999,-0.018800000000000025
1972-02-01,0.0473,0.0482,0.0415,0.047599999999999996,0.0483,0.0484,0.0462,0.0464,0.05,0.0381,0.044800000000000006,0.0458,0.0495,0.053200000000000004,0.0443,-0.0040999999999999995
1972-03-01,-0.0111,-0.0009,0.0088,0.0052,-0.0012,-0.0199,-0.0012,0.0015,-0.0034000000000000002,0.016200000000000003,0.0013,0.006999999999999999,0.0034000000000000002,-0.0067,0.0032,0.023100000000000002
1972-04-01,0.0034000000000000002,0.0129,0.0043,0.0016,0.0051,0.0026,0.0042,0.0175,0.008199999999999999,-0.0016,0.0104,0.006999999999999999,-0.0039000000000000003,-0.0025,0.0111,0.0085
1972-05-01,-0.0226,-0.0159,-0.0118,-0.011899999999999999,-0.0279,-0.031200000000000002,-0.013000000000000001,-0.017,-0.0147,-0.0137,-0.009899999999999999,-0.0151,-0.0087,-0.023,-0.0318,-0.0005999999999999998
1972-06-01,-0.032400000000000005,-0.0345,-0.0332,-0.041299999999999996,-0.0414,-0.0363,-0.0281,-0.0375,-0.0315,-0.0322,-0.0342,-0.0373,-0.0454,-0.0391,-0.0431,-0.0068000000000000005
1972-07-01,-0.036000000000000004,-0.0296,-0.028399999999999998,-0.0236,-0.0393,-0.038900000000000004,-0.0319,-0.033,-0.0262,-0.034,-0.023,-0.0209,-0.0262,-0.0231,-0.0509,-0.011999999999999997
1972-08-01,0.0012,0.0202,0.0282,0.018799999999999997,-0.0042,0.0,0.003,0.0144,0.025699999999999997,0.0358,0.0207,0.0174,0.0203,-0.0012,-0.0063,-0.0063
1972-09-01,-0.0395,-0.032,-0.0339,-0.0282,-0.0369,-0.0406,-0.038,-0.039900000000000005,-0.024399999999999998,-0.0344,-0.0333,-0.0217,-0.0345,-0.0355,-0.0379,0.002699999999999994
1972-10-01,-0.0268,-0.014199999999999999,-0.012199999999999999,-0.0147,-0.0262,-0.0352,-0.0149,-0.0096,-0.018600000000000002,-0.0103,-0.0141,-0.0076,-0.0217,-0.0173,-0.032400000000000005,0.002799999999999997
1972-11-01,0.0576,0.0513,0.06280000000000001,0.0524,0.0408,0.0507,0.0672,0.045700000000000005,0.0567,0.0613,0.0643,0.0521,0.0527,0.0421,0.04,-0.010700000000000001
1972-12-01,-0.0259,-0.021099999999999997,-0.0159,-0.0075,-0.0258,-0.0281,-0.022799999999999997,-0.0151,-0.0269,-0.013300000000000001,-0.0184,-0.0076,-0.0074,-0.0134,-0.0346,-0.006499999999999999
1973-01-01,-0.034,-0.0405,-0.0319,-0.042699999999999995,-0.0535,-0.0259,-0.0454,-0.0454,-0.035699999999999996,-0.0385,-0.0254,-0.0431,-0.042199999999999994,-0.0444,-0.0599,-0.034
1973-02-01,-0.0839,-0.064,-0.0717,-0.0724,-0.08839999999999999,-0.0885,-0.0774,-0.0658,-0.0623,-0.0795,-0.064,-0.06480000000000001,-0.07980000000000001,-0.0797,-0.0946,-0.006100000000000008
1973-03-01,-0.0253,-0.0191,-0.0213,-0.028300000000000002,-0.0329,-0.018799999999999997,-0.0345,-0.0172,-0.021,-0.0159,-0.026699999999999998,-0.033,-0.023799999999999998,-0.016200000000000003,-0.0449,-0.026100000000000005
1973-04-01,-0.08410000000000001,-0.062400000000000004,-0.0603,-0.06559999999999999,-0.0888,-0.09449999999999999,-0.0694,-0.0654,-0.0594,-0.0642,-0.0564,-0.0668,-0.0644,-0.0788,-0.096,-0.0015000000000000152
1973-05-01,-0.0949,-0.0728,-0.0753,-0.07429999999999999,-0.1057,-0.09939999999999999,-0.0886,-0.0728,-0.0729,-0.078,-0.0726,-0.0748,-0.0739,-0.09,-0.1168,-0.017400000000000013
1973-06-01,-0.0286,-0.0334,-0.0322,-0.0355,-0.0461,-0.0338,-0.0212,-0.0331,-0.0337,-0.0323,-0.0322,-0.0285,-0.0424,-0.035699999999999996,-0.0535,-0.019700000000000002
1973-07-01,0.1332,0.1207,0.10550000000000001,0.13140000000000002,0.15560000000000002,0.1348,0.131,0.1259,0.11560000000000001,0.11560000000000001,0.0971,0.1292,0.1334,0.1338,0.17120000000000002,0.036400000000000016
